Name,Accession,Start,Stop,Strand,GeneID,Locus,Locustag,Proteinproduct,Length,ProteinName
chromosome,NC_008596.1,6245169,6246317,+,,dgoD,MSMEG_RS29800,WP_011731095.1,382,galactonate dehydratase
chromosome,NC_008596.1,6246323,6247654,+,,,MSMEG_RS29805,WP_011731096.1,443,MFS transporter
chromosome,NC_008596.1,6247656,6248411,-,,,MSMEG_RS29810,WP_014878579.1,251,hypothetical protein
chromosome,NC_008596.1,6248539,6250494,+,,acs,MSMEG_RS29815,WP_014878580.1,651,acetate--CoA ligase
chromosome,NC_008596.1,6250558,6251274,-,,,MSMEG_RS29820,WP_162139568.1,238,S1 family peptidase
chromosome,NC_008596.1,6251411,6251920,+,,,MSMEG_RS29825,WP_003897577.1,169,phage holin family protein
chromosome,NC_008596.1,6251920,6252870,+,,,MSMEG_RS29830,WP_011731100.1,316,alpha/beta hydrolase
chromosome,NC_008596.1,6252860,6254050,-,,marP,MSMEG_RS29835,WP_011731101.1,396,acid resistance serine protease MarP
chromosome,NC_008596.1,6254050,6254838,-,,,MSMEG_RS29840,WP_011731102.1,262,CoA pyrophosphatase
chromosome,NC_008596.1,6254850,6255497,-,,,MSMEG_RS29845,WP_011731103.1,215,TlpA family protein disulfide reductase
chromosome,NC_008596.1,6255512,6256291,-,,nth,MSMEG_RS29850,WP_011731104.1,259,endonuclease III
chromosome,NC_008596.1,6256441,6256734,+,,,MSMEG_RS29855,WP_011731105.1,97,hypothetical protein
chromosome,NC_008596.1,6256824,6257498,+,,crp,MSMEG_RS29860,WP_003897584.1,224,MULTISPECIES: cAMP-activated global transcriptional regulator CRP
chromosome,NC_008596.1,6257583,6258377,-,,,MSMEG_RS29865,WP_011731106.1,264,MBL fold metallo-hydrolase
chromosome,NC_008596.1,6258374,6258850,-,,,MSMEG_RS29870,WP_003897586.1,158,RidA family protein
chromosome,NC_008596.1,6258847,6259008,-,,,MSMEG_RS29875,WP_003897587.1,53,MULTISPECIES: DUF4177 domain-containing protein
chromosome,NC_008596.1,6259056,6260090,+,,,MSMEG_RS29880,WP_003897588.1,344,ArsA family ATPase
chromosome,NC_008596.1,6260087,6261217,+,,,MSMEG_RS29885,WP_011731107.1,376,ArsA family ATPase
chromosome,NC_008596.1,6261214,6262032,-,,,MSMEG_RS29890,WP_011731108.1,272,serine hydrolase
chromosome,NC_008596.1,6262025,6263446,-,,,MSMEG_RS29895,WP_011731109.1,473,amino acid permease
chromosome,NC_008596.1,6263460,6264839,-,,,MSMEG_RS29900,WP_011731110.1,459,diaminopimelate decarboxylase
chromosome,NC_008596.1,6264963,6266579,-,,,MSMEG_RS29905,WP_011731111.1,538,helix-turn-helix domain-containing protein
chromosome,NC_008596.1,6266743,6267099,-,,,MSMEG_RS29910,WP_011731112.1,118,WhiB family transcriptional regulator
chromosome,NC_008596.1,6267396,6269849,+,,ponA2,MSMEG_RS29915,WP_014878583.1,817,"transglycosylase/D,D-transpeptidase PonA2"
chromosome,NC_008596.1,6269949,6270935,+,,,MSMEG_RS29920,WP_011731114.1,328,metallophosphoesterase
chromosome,NC_008596.1,6270944,6272041,+,,,MSMEG_RS29925,WP_011731115.1,365,PLP-dependent cysteine synthase family protein
chromosome,NC_008596.1,6272624,6272785,+,,,MSMEG_RS33615,WP_011731116.1,53,hypothetical protein
chromosome,NC_008596.1,6272798,6274021,-,,,MSMEG_RS29935,WP_011731117.1,407,serine/threonine protein kinase
chromosome,NC_008596.1,6274084,6274581,+,,,MSMEG_RS29940,WP_011731118.1,165,SRPBCC family protein
chromosome,NC_008596.1,6274619,6275416,+,,,MSMEG_RS29945,WP_011731119.1,265,thioesterase family protein
chromosome,NC_008596.1,6275481,6275699,+,,,MSMEG_RS29950,WP_011731120.1,72,hypothetical protein
chromosome,NC_008596.1,6275739,6276398,+,,,MSMEG_RS29955,WP_029104597.1,219,hypothetical protein
chromosome,NC_008596.1,6276404,6276556,-,,,MSMEG_RS33620,WP_011731122.1,50,hypothetical protein
chromosome,NC_008596.1,6276681,6277265,+,,,MSMEG_RS29960,WP_011731123.1,194,hemerythrin domain-containing protein
chromosome,NC_008596.1,6277327,6278220,-,,,MSMEG_RS29965,WP_011731124.1,297,manganese catalase family protein
chromosome,NC_008596.1,6278296,6278760,-,,,MSMEG_RS29970,WP_011731125.1,154,GatB/YqeY domain-containing protein
chromosome,NC_008596.1,6278771,6279496,-,,,MSMEG_RS29975,WP_011731126.1,241,SIMPL domain-containing protein
chromosome,NC_008596.1,6279513,6280592,+,,,MSMEG_RS29980,WP_223495859.1,359,hypothetical protein
chromosome,NC_008596.1,6280594,6281244,+,,,MSMEG_RS29985,WP_011731128.1,216,DUF4129 domain-containing protein
chromosome,NC_008596.1,6281241,6282347,+,,,MSMEG_RS29990,WP_162139569.1,368,DUF4350 domain-containing protein
chromosome,NC_008596.1,6282344,6283315,+,,,MSMEG_RS29995,WP_011731130.1,323,MoxR family ATPase
chromosome,NC_008596.1,6283315,6284637,+,,,MSMEG_RS30000,WP_011731131.1,440,DUF58 domain-containing protein
chromosome,NC_008596.1,6284642,6285634,-,,,MSMEG_RS30005,WP_011731132.1,330,stage II sporulation protein M
chromosome,NC_008596.1,6285668,6286591,+,,,MSMEG_RS30010,WP_011731133.1,307,RDD family protein
chromosome,NC_008596.1,6286641,6287210,+,,,MSMEG_RS30015,WP_003897643.1,189,TetR/AcrR family transcriptional regulator
chromosome,NC_008596.1,6287282,6288796,+,,lfrA,MSMEG_RS30020,WP_011731134.1,504,efflux MFS transporter LfrA
chromosome,NC_008596.1,6288786,6290105,-,,,MSMEG_RS30025,WP_011731135.1,439,carotenoid oxygenase family protein
chromosome,NC_008596.1,6290191,6290715,+,,,MSMEG_RS30030,WP_011731136.1,174,PadR family transcriptional regulator
chromosome,NC_008596.1,6290798,6291538,+,,,MSMEG_RS30035,WP_011731137.1,246,PadR family transcriptional regulator
chromosome,NC_008596.1,6291559,6292239,+,,,MSMEG_RS30040,WP_011731138.1,226,hypothetical protein
chromosome,NC_008596.1,6292243,6293760,-,,glpK,MSMEG_RS30045,WP_011731139.1,505,glycerol kinase GlpK
chromosome,NC_008596.1,6293807,6294562,+,,,MSMEG_RS30050,WP_011731140.1,251,class I SAM-dependent methyltransferase
chromosome,NC_008596.1,6294559,6295710,-,,,MSMEG_RS30055,WP_011731141.1,383,acyltransferase
chromosome,NC_008596.1,6295741,6297402,-,,,MSMEG_RS30060,WP_011731142.1,553,catalase
chromosome,NC_008596.1,6297491,6298297,-,,,MSMEG_RS30065,WP_011731143.1,268,MBL fold metallo-hydrolase
chromosome,NC_008596.1,6298376,6299845,+,,,MSMEG_RS30070,WP_011731144.1,489,hypothetical protein
chromosome,NC_008596.1,6299865,6300536,+,,,MSMEG_RS30075,WP_029104596.1,223,class I SAM-dependent methyltransferase
chromosome,NC_008596.1,6300742,6301623,+,,,MSMEG_RS30080,WP_011731146.1,293,class I SAM-dependent methyltransferase
chromosome,NC_008596.1,6301620,6302270,-,,mnoR,MSMEG_RS30085,WP_003897657.1,216,two-component system response regulator MnoR
chromosome,NC_008596.1,6302267,6303418,-,,mnoS,MSMEG_RS30090,WP_011731147.1,383,two-component system sensor histidine kinase MnoS
chromosome,NC_008596.1,6303617,6304783,-,,,MSMEG_RS30095,WP_014878598.1,388,iron-containing alcohol dehydrogenase
chromosome,NC_008596.1,6304953,6306446,-,,,MSMEG_RS30100,WP_011731149.1,497,VWA domain-containing protein
chromosome,NC_008596.1,6306443,6307501,-,,,MSMEG_RS30105,WP_011731150.1,352,MoxR family ATPase
chromosome,NC_008596.1,6307532,6308803,-,,mdo,MSMEG_RS30110,WP_011731151.1,423,NDMA-dependent methanol dehydrogenase
chromosome,NC_008596.1,6308975,6309448,-,,,MSMEG_RS30115,WP_011731152.1,157,nuclear transport factor 2 family protein
chromosome,NC_008596.1,6309530,6310090,+,,,MSMEG_RS30120,WP_011731153.1,186,TetR/AcrR family transcriptional regulator
chromosome,NC_008596.1,6310092,6311297,-,,,MSMEG_RS30125,WP_011731154.1,401,MFS transporter
chromosome,NC_008596.1,6311487,6312602,-,,egtE,MSMEG_RS30130,WP_011731155.1,371,ergothioneine biosynthesis PLP-dependent enzyme EgtE
chromosome,NC_008596.1,6312599,6313564,-,,egtD,MSMEG_RS30135,WP_011731156.1,321,L-histidine N(alpha)-methyltransferase
chromosome,NC_008596.1,6313576,6314259,-,,egtC,MSMEG_RS30140,WP_011731157.1,227,ergothioneine biosynthesis protein EgtC
chromosome,NC_008596.1,6314259,6315545,-,,egtB,MSMEG_RS30145,WP_011731158.1,428,ergothioneine biosynthesis protein EgtB
chromosome,NC_008596.1,6315542,6316813,-,,egtA,MSMEG_RS30150,WP_011731159.1,423,ergothioneine biosynthesis glutamate--cysteine ligase EgtA
chromosome,NC_008596.1,6316930,6317571,-,,,MSMEG_RS30155,WP_029104592.1,213,sensor domain-containing protein
chromosome,NC_008596.1,6317589,6318107,-,,,MSMEG_RS30160,WP_228025555.1,172,hypothetical protein
chromosome,NC_008596.1,6318227,6318691,-,,furA3,MSMEG_RS30165,WP_011731162.1,154,fur family transcriptional regulator FurA3
chromosome,NC_008596.1,6318744,6319214,-,,,MSMEG_RS33710,WP_011731163.1,156,hypothetical protein
chromosome,NC_008596.1,6319355,6320425,-,,,MSMEG_RS30175,WP_228025685.1,356,DUF4185 domain-containing protein
chromosome,NC_008596.1,6320473,6321513,-,,,MSMEG_RS30180,WP_011731165.1,346,aspartate-semialdehyde dehydrogenase
chromosome,NC_008596.1,6321515,6322780,-,,,MSMEG_RS30185,WP_003897679.1,421,aspartate kinase
chromosome,NC_008596.1,6322878,6323498,+,,,MSMEG_RS30190,WP_003897680.1,206,nitroreductase family protein
chromosome,NC_008596.1,6323614,6324864,+,,,MSMEG_RS30195,WP_003897681.1,416,ammonium transporter
chromosome,NC_008596.1,6324998,6326302,+,,glnT,MSMEG_RS30200,WP_003897682.1,434,type III glutamate--ammonia ligase
chromosome,NC_008596.1,6326334,6327203,+,,,MSMEG_RS30205,WP_003897683.1,289,glutamine amidotransferase
chromosome,NC_008596.1,6327191,6327886,+,,,MSMEG_RS30210,WP_011731166.1,231,protein glxC
chromosome,NC_008596.1,6327886,6329226,+,,,MSMEG_RS30215,WP_003897685.1,446,FMN-binding glutamate synthase family protein
chromosome,NC_008596.1,6329223,6330410,+,,,MSMEG_RS30220,WP_003897686.1,395,FAD-binding oxidoreductase
chromosome,NC_008596.1,6330437,6331087,+,,,MSMEG_RS30225,WP_003897687.1,216,XRE family transcriptional regulator
chromosome,NC_008596.1,6331220,6332059,+,,,MSMEG_RS30230,WP_029104591.1,279,nitrile hydratase subunit beta
chromosome,NC_008596.1,6332056,6332766,+,,scnC,MSMEG_RS30235,WP_011731167.1,236,thiocyanate hydrolase subunit gamma
chromosome,NC_008596.1,6332779,6333120,+,,,MSMEG_RS30240,WP_003897690.1,113,thiocyanate hydrolase subunit beta
chromosome,NC_008596.1,6333151,6334521,+,,mgtE,MSMEG_RS30245,WP_003897691.1,456,magnesium transporter
chromosome,NC_008596.1,6334688,6336496,+,,leuA,MSMEG_RS30250,WP_011731169.1,602,2-isopropylmalate synthase
chromosome,NC_008596.1,6336680,6339892,+,,,MSMEG_RS30255,WP_011731170.1,1070,NAD-glutamate dehydrogenase
chromosome,NC_008596.1,6340016,6340402,+,,,MSMEG_RS30260,WP_003897694.1,128,SHOCT domain-containing protein
chromosome,NC_008596.1,6340409,6341422,-,,,MSMEG_RS30265,WP_011731172.1,337,DEDDh family exonuclease
chromosome,NC_008596.1,6341496,6342719,+,,,MSMEG_RS30270,WP_011731173.1,407,Mur ligase family protein
chromosome,NC_008596.1,6342716,6343435,+,,,MSMEG_RS30275,WP_011731174.1,239,type 1 glutamine amidotransferase
chromosome,NC_008596.1,6343526,6344236,-,,,MSMEG_RS30280,WP_003897698.1,236,MBL fold metallo-hydrolase
chromosome,NC_008596.1,6344309,6344920,-,,recR,MSMEG_RS30285,WP_003897699.1,203,recombination mediator RecR
chromosome,NC_008596.1,6344931,6345263,-,,,MSMEG_RS30290,WP_029104589.1,110,YbaB/EbfC family nucleoid-associated protein
chromosome,NC_008596.1,6345388,6346182,+,,,MSMEG_RS30295,WP_011731175.1,264,Rv3717 family N-acetylmuramoyl-L-alanine amidase
chromosome,NC_008596.1,6346190,6346627,-,,,MSMEG_RS30300,WP_003897702.1,145,SRPBCC family protein
chromosome,NC_008596.1,6346717,6348117,+,,,MSMEG_RS30305,WP_011731176.1,466,FAD-binding oxidoreductase
chromosome,NC_008596.1,6348114,6349427,+,,,MSMEG_RS30310,WP_003897704.1,437,class I SAM-dependent methyltransferase
chromosome,NC_008596.1,6349463,6351460,-,,,MSMEG_RS30315,WP_011731177.1,665,DNA polymerase III subunits gamma/tau
chromosome,NC_008596.1,6351487,6352773,-,,,MSMEG_RS30320,WP_011731178.1,428,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme
chromosome,NC_008596.1,6353155,6354036,+,,,MSMEG_RS30335,WP_003897708.1,293,hypothetical protein
chromosome,NC_008596.1,6354081,6355103,+,,,MSMEG_RS30340,WP_011731179.1,340,S1C family serine protease
chromosome,NC_008596.1,6355142,6356653,+,,,MSMEG_RS30345,WP_011731180.1,503,helix-turn-helix domain-containing protein
chromosome,NC_008596.1,6356801,6358051,+,,,MSMEG_RS30350,WP_011731181.1,416,FAD-binding oxidoreductase
chromosome,NC_008596.1,6358172,6358645,+,,,MSMEG_RS30355,WP_003897712.1,157,GreA/GreB family elongation factor
chromosome,NC_008596.1,6358686,6359258,+,,,MSMEG_RS30360,WP_011731182.1,190,TetR/AcrR family transcriptional regulator
chromosome,NC_008596.1,6359407,6360657,+,,,MSMEG_RS30365,WP_003897714.1,416,CoA transferase
chromosome,NC_008596.1,6360654,6362012,+,,,MSMEG_RS30370,WP_011731183.1,452,MHS family MFS transporter
chromosome,NC_008596.1,6362009,6363139,+,,,MSMEG_RS30375,WP_011731184.1,376,zinc-binding dehydrogenase
chromosome,NC_008596.1,6363136,6364671,+,,,MSMEG_RS30380,WP_011731185.1,511,aldehyde dehydrogenase
chromosome,NC_008596.1,6364722,6365567,+,,,MSMEG_RS30385,WP_233031966.1,281,aldolase/citrate lyase family protein
chromosome,NC_008596.1,6365564,6366517,+,,,MSMEG_RS30390,WP_011731187.1,317,D-glycerate dehydrogenase
chromosome,NC_008596.1,6366547,6367221,+,,,MSMEG_RS30395,WP_014878611.1,224,GntR family transcriptional regulator
chromosome,NC_008596.1,6367237,6368286,-,,ligD,MSMEG_RS30400,WP_014878612.1,349,non-homologous end-joining DNA ligase
chromosome,NC_008596.1,6368286,6369341,-,,,MSMEG_RS30405,WP_029104330.1,351,ATP-dependent DNA ligase
chromosome,NC_008596.1,6370453,6371715,-,,,MSMEG_RS30415,WP_014878613.1,420,carboxylesterase family protein
chromosome,NC_008596.1,6371770,6372138,+,,,MSMEG_RS30420,WP_003897725.1,122,hypothetical protein
chromosome,NC_008596.1,6372152,6373030,+,,gluQRS,MSMEG_RS30425,WP_003897726.1,292,tRNA glutamyl-Q(34) synthetase GluQRS
chromosome,NC_008596.1,6373123,6374550,+,,,MSMEG_RS30430,WP_003897727.1,475,ABC transporter permease subunit
chromosome,NC_008596.1,6374547,6375320,+,,,MSMEG_RS30435,WP_011731193.1,257,amino acid ABC transporter ATP-binding protein
chromosome,NC_008596.1,6375427,6376752,-,,,MSMEG_RS30440,WP_011731195.1,441,4-hydroxybutyrate CoA-transferase
chromosome,NC_008596.1,6376779,6377996,-,,,MSMEG_RS30445,WP_011731196.1,405,saccharopine dehydrogenase NADP-binding domain-containing protein
chromosome,NC_008596.1,6378073,6379302,-,,,MSMEG_RS30450,WP_029104331.1,409,cytochrome P450
chromosome,NC_008596.1,6379351,6380595,-,,tgt,MSMEG_RS30455,WP_003897733.1,414,tRNA guanosine(34) transglycosylase Tgt
chromosome,NC_008596.1,6380664,6381155,+,,,MSMEG_RS30460,WP_003897734.1,163,lipoprotein LpqH
chromosome,NC_008596.1,6381142,6382050,-,,,MSMEG_RS30465,WP_011731198.1,302,haloalkane dehalogenase
chromosome,NC_008596.1,6382186,6382716,+,,,MSMEG_RS30470,WP_003897736.1,176,lipoprotein LpqH
chromosome,NC_008596.1,6382820,6383470,+,,,MSMEG_RS30475,WP_011731199.1,216,SGNH/GDSL hydrolase family protein
chromosome,NC_008596.1,6383481,6385259,+,,,MSMEG_RS30480,WP_011731200.1,592,penicillin-binding transpeptidase domain-containing protein
chromosome,NC_008596.1,6385224,6386960,-,,,MSMEG_RS30485,WP_011731201.1,578,diol dehydratase reactivation protein
chromosome,NC_008596.1,6386957,6387301,-,,,MSMEG_RS30490,WP_003897740.1,114,diol dehydratase small subunit
chromosome,NC_008596.1,6387298,6389517,-,,,MSMEG_RS30495,WP_014878616.1,739,propanediol/glycerol family dehydratase large subunit
chromosome,NC_008596.1,6389612,6390976,-,,,MSMEG_RS30500,WP_014878617.1,454,wax ester/triacylglycerol synthase family O-acyltransferase
chromosome,NC_008596.1,6391100,6391510,+,,,MSMEG_RS30505,WP_011731204.1,136,hypothetical protein
chromosome,NC_008596.1,6391470,6393257,+,,,MSMEG_RS30510,WP_011731205.1,595,peroxidase
chromosome,NC_008596.1,6393250,6393789,+,,,MSMEG_RS30515,WP_011731206.1,179,nitroreductase family deazaflavin-dependent oxidoreductase
chromosome,NC_008596.1,6394144,6394593,-,,,MSMEG_RS30525,WP_003897745.1,149,nucleoside deaminase
chromosome,NC_008596.1,6394590,6395096,-,,,MSMEG_RS30530,WP_011731207.1,168,tRNA adenosine deaminase-associated protein
chromosome,NC_008596.1,6395196,6396140,+,,,MSMEG_RS30535,WP_011731208.1,314,prephenate dehydrogenase
chromosome,NC_008596.1,6396103,6396705,-,,,MSMEG_RS30540,WP_014878619.1,200,putative glycolipid-binding domain-containing protein
chromosome,NC_008596.1,6396702,6397508,-,,,MSMEG_RS30545,WP_011731209.1,268,ABC transporter permease
chromosome,NC_008596.1,6397505,6398149,-,,,MSMEG_RS30550,WP_011731210.1,214,ABC transporter permease
chromosome,NC_008596.1,6398149,6399255,-,,,MSMEG_RS30555,WP_011731211.1,368,ATP-binding cassette domain-containing protein
chromosome,NC_008596.1,6400335,6400700,+,,,MSMEG_RS30565,WP_003897753.1,121,DUF1049 domain-containing protein
chromosome,NC_008596.1,6400727,6401740,-,,,MSMEG_RS30570,WP_011731214.1,337,phosphotransferase family protein
chromosome,NC_008596.1,6401750,6402358,-,,,MSMEG_RS30575,WP_011731215.1,202,histidine phosphatase family protein
chromosome,NC_008596.1,6402432,6403187,+,,,MSMEG_RS30580,WP_011731216.1,251,SDR family oxidoreductase
chromosome,NC_008596.1,6403184,6405064,-,,,MSMEG_RS30585,WP_011731217.1,626,MBL fold metallo-hydrolase
chromosome,NC_008596.1,6405078,6405956,-,,,MSMEG_RS30590,WP_011731218.1,292,NAD(P)-binding domain-containing protein
chromosome,NC_008596.1,6405953,6406825,-,,,MSMEG_RS30595,WP_011731219.1,290,NAD(P)-binding domain-containing protein
chromosome,NC_008596.1,6406914,6407252,+,,,MSMEG_RS30600,WP_014878621.1,112,helix-turn-helix transcriptional regulator
chromosome,NC_008596.1,6407249,6407746,-,,,MSMEG_RS30605,WP_003897761.1,165,metallophosphoesterase
chromosome,NC_008596.1,6407908,6408258,+,,,MSMEG_RS30610,WP_003897762.1,116,hypothetical protein
chromosome,NC_008596.1,6408351,6408779,+,,,MSMEG_RS30615,WP_011731221.1,142,hypothetical protein
chromosome,NC_008596.1,6408784,6409452,-,,,MSMEG_RS33715,WP_029104332.1,222,hypothetical protein
chromosome,NC_008596.1,6409714,6410292,+,,,MSMEG_RS30625,WP_011731223.1,192,hypothetical protein
chromosome,NC_008596.1,6410654,6411739,+,,hisC,MSMEG_RS30640,WP_011731224.1,361,histidinol-phosphate transaminase
chromosome,NC_008596.1,6411736,6412209,+,,,MSMEG_RS30645,WP_003897767.1,157,DUF4334 domain-containing protein
chromosome,NC_008596.1,6412212,6413027,+,,,MSMEG_RS30650,WP_011731225.1,271,crotonase/enoyl-CoA hydratase family protein
chromosome,NC_008596.1,6413266,6413949,+,,,MSMEG_RS30655,WP_223495875.1,227,cutinase family protein
chromosome,NC_008596.1,6414231,6414500,+,,,MSMEG_RS30660,WP_029104335.1,89,hypothetical protein
chromosome,NC_008596.1,6414574,6415458,-,,,MSMEG_RS30665,WP_162139571.1,294,AraC family transcriptional regulator
chromosome,NC_008596.1,6415683,6416591,+,,,MSMEG_RS34065,WP_011731230.1,302,mesocentin
chromosome,NC_008596.1,6416789,6417490,+,,,MSMEG_RS30675,WP_228025554.1,233,S1 family peptidase
chromosome,NC_008596.1,6417795,6418307,-,,,MSMEG_RS30685,WP_003897770.1,170,MULTISPECIES: MarR family transcriptional regulator
chromosome,NC_008596.1,6418375,6419352,+,,,MSMEG_RS30690,WP_011731232.1,325,NAD(P)H-quinone oxidoreductase
chromosome,NC_008596.1,6419371,6420567,-,,,MSMEG_RS30695,WP_011731233.1,398,cysteine desulfurase-like protein
chromosome,NC_008596.1,6421207,6421734,+,,,MSMEG_RS30700,WP_011731234.1,175,MULTISPECIES: bacterial proteasome activator family protein
chromosome,NC_008596.1,6421742,6422551,+,,,MSMEG_RS30705,WP_011731235.1,269,ABC transporter ATP-binding protein
chromosome,NC_008596.1,6422538,6423446,+,,,MSMEG_RS30710,WP_011731236.1,302,glycosyltransferase family 2 protein
chromosome,NC_008596.1,6423443,6424273,+,,,MSMEG_RS30715,WP_011731237.1,276,ABC transporter permease
chromosome,NC_008596.1,6424261,6424665,-,,,MSMEG_RS30720,WP_011731238.1,134,pyridoxamine 5\\'-phosphate oxidase family protein
chromosome,NC_008596.1,6424775,6425236,-,,,MSMEG_RS30725,WP_011731239.1,153,MULTISPECIES: carboxymuconolactone decarboxylase family protein
chromosome,NC_008596.1,6425285,6426694,+,,,MSMEG_RS30730,WP_011731240.1,469,PLP-dependent aminotransferase family protein
chromosome,NC_008596.1,6426713,6427120,+,,,MSMEG_RS30735,WP_003897783.1,135,GtrA family protein
chromosome,NC_008596.1,6427130,6428068,-,,,MSMEG_RS30740,WP_003897784.1,312,3-keto-5-aminohexanoate cleavage protein
chromosome,NC_008596.1,6428080,6429102,-,,,MSMEG_RS30745,WP_011731241.1,340,2-dehydropantoate 2-reductase
chromosome,NC_008596.1,6429099,6430376,-,,,MSMEG_RS30750,WP_011731242.1,425,MFS transporter
chromosome,NC_008596.1,6430444,6431502,-,,,MSMEG_RS30755,WP_003897787.1,352,LacI family transcriptional regulator
chromosome,NC_008596.1,6431722,6432624,+,,,MSMEG_RS30760,WP_011731244.1,300,SMP-30/gluconolactonase/LRE family protein
chromosome,NC_008596.1,6432650,6433981,+,,,MSMEG_RS30765,WP_011731245.1,443,MFS transporter
chromosome,NC_008596.1,6434002,6434412,-,,,MSMEG_RS30770,WP_011731246.1,136,ESX-1 secretion-associated protein
chromosome,NC_008596.1,6434313,6434750,-,,,MSMEG_RS30775,WP_232836329.1,145,LppA family lipoprotein
chromosome,NC_008596.1,6434939,6436762,-,,,MSMEG_RS30780,WP_011731247.1,607,alpha/beta hydrolase
chromosome,NC_008596.1,6436968,6438350,+,,,MSMEG_RS30785,WP_003897792.1,460,FAD-binding oxidoreductase
chromosome,NC_008596.1,6438415,6438876,+,,furA1,MSMEG_RS30790,WP_011731249.1,153,fur family transcriptional regulator FurA1
chromosome,NC_008596.1,6438913,6441132,+,,katG,MSMEG_RS30795,WP_011731250.1,739,catalase/peroxidase HPI
chromosome,NC_008596.1,6441262,6442026,+,,,MSMEG_RS30800,WP_011731251.1,254,decaprenylphospho-beta-D-erythro-pentofuranosid-2-ulose 2-reductase
chromosome,NC_008596.1,6442026,6443906,+,,,MSMEG_RS30805,WP_014878631.1,626,galactan 5-O-arabinofuranosyltransferase
chromosome,NC_008596.1,6443896,6447153,+,,,MSMEG_RS30810,WP_042510602.1,1085,arabinosyltransferase domain-containing protein
chromosome,NC_008596.1,6447287,6450529,+,,,MSMEG_RS30815,WP_011731254.1,1080,arabinosyltransferase domain-containing protein
chromosome,NC_008596.1,6450562,6453774,+,,,MSMEG_RS30820,WP_036462554.1,1070,arabinosyltransferase domain-containing protein
chromosome,NC_008596.1,6453920,6455158,+,,,MSMEG_RS30825,WP_014878633.1,412,MFS transporter
chromosome,NC_008596.1,6455190,6456743,-,,,MSMEG_RS30830,WP_003897801.1,517,acyl-CoA carboxylase subunit beta
chromosome,NC_008596.1,6456740,6462265,-,,pks13,MSMEG_RS30835,WP_014878634.1,1841,polyketide synthase Pks13
chromosome,NC_008596.1,6462325,6464217,-,,fadD32,MSMEG_RS30840,WP_011731257.1,630,long-chain-fatty-acid--AMP ligase FadD32
chromosome,NC_008596.1,6464462,6465475,-,,,MSMEG_RS30845,WP_011731258.1,337,cutinase family protein
chromosome,NC_008596.1,6465494,6465967,-,,,MSMEG_RS30850,WP_011731259.1,157,DUF732 domain-containing protein
chromosome,NC_008596.1,6466034,6466936,-,,,MSMEG_RS30855,WP_011731260.1,300,esterase family protein
chromosome,NC_008596.1,6467091,6468098,-,,,MSMEG_RS30860,WP_011731262.1,335,esterase family protein
chromosome,NC_008596.1,6468235,6469173,-,,,MSMEG_RS30865,WP_223496043.1,312,esterase family protein
chromosome,NC_008596.1,6469392,6471377,-,,,MSMEG_RS30870,WP_223496045.1,661,hypothetical protein
chromosome,NC_008596.1,6471409,6472350,-,,,MSMEG_RS30875,WP_003897810.1,313,decaprenyl-phosphate phosphoribosyltransferase
chromosome,NC_008596.1,6472402,6472944,-,,,MSMEG_RS30880,WP_003897811.1,180,phosphatase PAP2 family protein
chromosome,NC_008596.1,6472941,6474881,-,,,MSMEG_RS30885,WP_011731265.1,646,glycosyltransferase
chromosome,NC_008596.1,6474878,6476116,-,,glf,MSMEG_RS30890,WP_003897813.1,412,UDP-galactopyranose mutase
chromosome,NC_008596.1,6476344,6477261,+,,,MSMEG_RS30895,WP_003897814.1,305,hypothetical protein
chromosome,NC_008596.1,6477408,6479018,+,,,MSMEG_RS30900,WP_011731266.1,536,N-acetylmuramoyl-L-alanine amidase
chromosome,NC_008596.1,6479076,6479900,-,,,MSMEG_RS30905,WP_003897816.1,274,Cof-type HAD-IIB family hydrolase
chromosome,NC_008596.1,6479897,6480658,-,,,MSMEG_RS30910,WP_003897817.1,253,1-acyl-sn-glycerol-3-phosphate acyltransferase
chromosome,NC_008596.1,6480665,6481456,-,,,MSMEG_RS30915,WP_011731267.1,263,1-acyl-sn-glycerol-3-phosphate acyltransferase
chromosome,NC_008596.1,6481598,6483154,+,,,MSMEG_RS30920,WP_011731268.1,518,MBL fold metallo-hydrolase
chromosome,NC_008596.1,6483151,6483483,+,,,MSMEG_RS30925,WP_003897820.1,110,hypothetical protein
chromosome,NC_008596.1,6483487,6484305,-,,,MSMEG_RS30930,WP_003897821.1,272,DUF5718 family protein
chromosome,NC_008596.1,6484302,6485555,-,,serS,MSMEG_RS30935,WP_003897822.1,417,serine--tRNA ligase
chromosome,NC_008596.1,6485712,6487163,+,,,MSMEG_RS30940,WP_011731269.1,483,septum formation family protein
chromosome,NC_008596.1,6487167,6487517,+,,,MSMEG_RS30945,WP_014878637.1,116,metallopeptidase family protein
chromosome,NC_008596.1,6487586,6487774,+,,,MSMEG_RS30950,WP_003897825.1,62,hypothetical protein
chromosome,NC_008596.1,6487771,6488457,-,,,MSMEG_RS30955,WP_003897826.1,228,histidine phosphatase family protein
chromosome,NC_008596.1,6488454,6489386,-,,pheA,MSMEG_RS30960,WP_003897827.1,310,prephenate dehydratase
chromosome,NC_008596.1,6489515,6490300,+,,,MSMEG_RS30965,WP_003897828.1,261,DUF2470 domain-containing protein
